feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,F.Split-Lift (y==1),F.Split-Support,F.Split-Feature Split,sim_score_target_feat,sim_score_target_cui,shortest_path_length
diverticulitis,C0012813,Diverticulitis,Diverticulitis. Inflammation of a DIVERTICULUM or diverticula.,0,0.923,0.0,0.0,0.0,0.0002,0.0011,0.011,0.0,"Non-cancer illness code, self-reported | Array 2__diverticulitis",1.0,91336,"Non-cancer illness code, self-reported | Array 2__diverticulitis < 0.23",0.32,0.32,2
diverticulitis,C0810029,Diverticulosis and Diverticulitis,"Diverticulosis and Diverticulitis. <p>Diverticula are small pouches that bulge outward through the colon, or large intestine. If you have these pouches, you have a condition called diverticulosis. It becomes more common as people age. About half of all people over age 60 have it. Doctors believe the main cause is a low-fiber diet.</p> <p>Most people with diverticulosis don't have symptoms. Sometimes it causes mild cramps, bloating or constipation. Diverticulosis is often found through tests ordered for something else. For example, it is often found during a colonoscopy to screen for cancer. A high-fiber diet and mild pain reliever will often relieve symptoms.</p> <p>If the pouches become inflamed or infected, you have a condition called diverticulitis. The most common symptom is abdominal pain, usually on the left side. You may also have fever, nausea, vomiting, chills, cramping, and constipation. In serious cases, diverticulitis can lead to bleeding, tears, or blockages. Your doctor will do a physical exam and imaging tests to diagnose it. Treatment may include antibiotics, pain relievers, and a liquid diet. A serious case may require a hospital stay or surgery.</p> <p class="""">NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",0,0.815,0.0,0.0,0.0,0.0002,0.0011,0.011,0.0,"Non-cancer illness code, self-reported | Array 2__diverticulitis",1.0,91336,"Non-cancer illness code, self-reported | Array 2__diverticulitis < 0.23",0.32,0.32,99
(non-UK origin) Country of Birth united kingdom,C1300001,Country of birth (finding),Country of birth (finding). ,0,0.7,0.0,0.0,0.0,0.0002,0.1069,-0.005,0.0,(non-UK origin) Country of Birth__united kingdom,1.0,91441,(non-UK origin) Country of Birth__united kingdom < 0.29,0.07,0.07,2
"R29.6 - Tendency to fall, not elsewhere classified",C0085639,Falls,"Falls. A sudden movement downward, usually resulting in injury.",0,0.406,0.0,0.0,0.0,0.0002,0.061,0.005,0.0,"R29.6 - Tendency to fall, not elsewhere classified",1.0,90644,"-6.10 <= R29.6 - Tendency to fall, not elsewhere classified < 0.75",0.03,0.03,2
emphysema,C0013990,Pathological accumulation of air in tissues,Pathological accumulation of air in tissues. A pathological accumulation of air in tissues or organs.,0,0.707,0.0,0.0,0.0,0.0002,0.1014,-0.006,0.0,"Non-cancer illness code, self-reported | Array 0__emphysema",1.0,90854,"Non-cancer illness code, self-reported | Array 0__emphysema < 0.23",0.19,0.31,2
emphysema,C0034067,Pulmonary Emphysema,Pulmonary Emphysema. Enlargement of air spaces distal to the TERMINAL BRONCHIOLES where gas-exchange normally takes place. This is usually due to destruction of the alveolar wall. Pulmonary emphysema can be classified by the location and distribution of the lesions.,0,0.779,0.0,0.0,0.0,0.0002,0.1014,-0.006,0.0,"Non-cancer illness code, self-reported | Array 0__emphysema",1.0,90854,"Non-cancer illness code, self-reported | Array 0__emphysema < 0.23",0.19,0.31,2
stroke,C0038454,Cerebrovascular accident,"Cerebrovascular accident. A group of pathological conditions characterized by sudden, non-convulsive loss of neurological function due to BRAIN ISCHEMIA or INTRACRANIAL HEMORRHAGES. Stroke is classified by the type of tissue NECROSIS, such as the anatomic location, vasculature involved, etiology, age of the affected individual, and hemorrhagic vs. non-hemorrhagic nature. (From Adams et al., Principles of Neurology, 6th ed, pp777-810)",0,0.614,0.0,0.0,0.0,0.0002,0.0,0.024,0.0002,"Non-cancer illness code, self-reported | Array 0__stroke",1.54,1597,"Non-cancer illness code, self-reported | Array 0__stroke >= 0.50",0.04,0.12,2
Myocardial infarction,C0027051,Myocardial Infarction,Myocardial Infarction. NECROSIS of the MYOCARDIUM caused by an obstruction of the blood supply to the heart (CORONARY CIRCULATION).,0,0.756,0.0,0.0,0.0,0.0002,0.0104,-0.004,0.0009,Myocardial infarction,1.24,1129,-4.10 <= Myocardial infarction < -0.88,0.1,0.1,2
Myocardial infarction,C0155668,Old myocardial infarction,"Old myocardial infarction. Documented history of previous myocardial infarction (MI), typically with objective evidence via positive biomarkers of myocardial necrosis.",0,0.713,0.0,0.0,0.0,0.0002,0.0104,-0.004,0.0009,Myocardial infarction,1.24,1129,-4.10 <= Myocardial infarction < -0.88,0.1,0.1,2
Qualifications College or University degree|NVQ or HND or HNC or equivalent,C0205163,Equal,Equal. A person or thing equal to another in value or measure or force or effect or significance etc.; being essentially equal to something.,0,0.263,0.0,0.0,0.0,0.0002,0.1311,0.005,0.0,Qualifications_College or University degree|NVQ or HND or HNC or equivalent,1.0,91315,Qualifications_College or University degree|NVQ or HND or HNC or equivalent < 0.50,-0.08,-0.08,99
embolism,C0013922,Embolism,Embolism. Blocking of a blood vessel by an embolus which can be a blood clot or other undissolved material in the blood stream.,0,0.808,0.0,0.0,0.0,0.0002,0.0,0.026,0.0003,"Non-cancer illness code, self-reported | Array 2__embolism",1.0,91326,"Non-cancer illness code, self-reported | Array 2__embolism < 0.23",0.16,0.16,2
embolism,C1704212,Embolus,"Embolus. A mass of clotted blood or other formed elements, such as bubbles of air, calcium fragments, etc. brought by the blood from another vessel and forced into a smaller one, thus obstructing the circulation.",0,0.72,0.0,0.0,0.0,0.0002,0.0,0.026,0.0003,"Non-cancer illness code, self-reported | Array 2__embolism",1.0,91326,"Non-cancer illness code, self-reported | Array 2__embolism < 0.23",0.16,0.16,2
medication 2mg tablet,C0039225,Tablet Dosage Form,"Tablet Dosage Form. Solid dosage forms, of varying weight, size, and shape, which may be molded or compressed, and which contain a medicinal substance in pure or diluted form. (Dorland, 28th ed)",0,0.331,0.0,0.0,0.0,0.0002,0.0282,0.007,0.0,Treatment/medication code | Array 0__2mg tablet,1.0,91430,Treatment/medication code | Array 0__2mg tablet < 0.46,0.02,0.02,2
medication 2mg tablet,C1705223,Tablet Dosing Unit,Tablet Dosing Unit. A dosing unit equal to the amount of active ingredient(s) contained in a tablet.,0,0.364,0.0,0.0,0.0,0.0002,0.0282,0.007,0.0,Treatment/medication code | Array 0__2mg tablet,1.0,91430,Treatment/medication code | Array 0__2mg tablet < 0.46,0.02,0.02,99
medication 2mg tablet,C4319774,Tablet (unit of presentation),Tablet (unit of presentation). ,0,0.308,0.0,0.0,0.0,0.0002,0.0282,0.007,0.0,Treatment/medication code | Array 0__2mg tablet,1.0,91430,Treatment/medication code | Array 0__2mg tablet < 0.46,0.02,0.02,99
"Medication for cholesterol, blood pressure or diabetes Medication Blood pressure medication",,,,0,1.0,0.0,0.0,0.0,0.0019,0.0,0.055,0.0014,"Medication for cholesterol, blood pressure or diabetes Medication_Blood pressure medication",1.49,9276,"Medication for cholesterol, blood pressure or diabetes Medication_Blood pressure medication >= 0.50",0.23,0.24,2
Mental health conditions ever diagnosed by a professional group,,,,0,1.0,0.0,0.0,0.0,0.0182,0.0,-0.038,0.0022,Mental health conditions ever diagnosed by a professional__group,1.07,66419,Mental health conditions ever diagnosed by a professional__group < 0.01,0.08,0.08,2
medication arcoxia,,,,0,1.0,0.0,0.0,0.0,0.0006,0.0,0.016,0.0001,Treatment/medication code | Array 0__arcoxia,1.0,91515,Treatment/medication code | Array 0__arcoxia < 0.24,0.12,0.12,2
Home area population density - urban or rural Scotland - Large Urban Area,,,,0,1.0,0.0,0.0,0.0,0.0779,0.0,-0.052,0.0018,Home area population density - urban or rural_Scotland - Large Urban Area,1.04,87079,Home area population density - urban or rural_Scotland - Large Urban Area < 0.50,-0.08,-0.08,2
Qualifications College or University degree|NVQ or HND or HNC or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0002,0.1311,0.005,0.0,Qualifications_College or University degree|NVQ or HND or HNC or equivalent,1.0,91315,Qualifications_College or University degree|NVQ or HND or HNC or equivalent < 0.50,-0.08,-0.08,2
Concentration of Large LDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0,-0.024,0.0683,Concentration of Large LDL Particles,1.16,7437,-3.50 <= Concentration of Large LDL Particles < -0.85,0.04,0.19,2
Triglycerides Blood biochemistry,,,,0,1.0,0.0,0.0,0.0,0.014,0.0,0.084,0.0394,Triglycerides Blood biochemistry,1.92,2452,Triglycerides Blood biochemistry >= 2.50,0.16,0.16,2
medication atenolol,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0,0.015,0.0001,Treatment/medication code | Array 0__atenolol,1.32,1774,Treatment/medication code | Array 0__atenolol >= 0.19,0.02,0.02,2
medication tablet,,,,0,1.0,0.0,0.0,0.0,0.0056,0.001,-0.008,0.001,Treatment/medication code | Array 0__tablet,1.06,2375,0.26 <= Treatment/medication code | Array 0__tablet < 0.41,0.14,0.14,2
Complications of transplants and reattached limbs,,,,0,1.0,0.0,0.0,0.0,0.0004,0.1044,-0.002,0.0002,Complications of transplants and reattached limbs,0.99,89350,-1.40 <= Complications of transplants and reattached limbs < 0.39,0.15,0.17,2
Concentration of Small LDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0009,0.0,-0.017,0.0486,Concentration of Small LDL Particles,1.0,80534,-2.80 <= Concentration of Small LDL Particles < 0.19,0.03,0.15,2
Age angina diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0001,0.013,0.0001,Age angina diagnosed_35,1.0,91558,Age angina diagnosed_35 < 0.50,0.12,0.12,2
Job code at visit maintenance fitters,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0254,0.007,0.0,Job code at visit__maintenance fitters,1.0,90780,Job code at visit__maintenance fitters < 0.18,-0.01,-0.01,2
"Long-standing illness, disability or infirmity",,,,0,1.0,0.0,0.0,0.0,0.0439,0.0,-0.087,0.0038,"Long-standing illness, disability or infirmity_No",1.28,42073,"Long-standing illness, disability or infirmity_No < 0.50",0.14,0.14,2
renal kidney,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0,0.03,0.0003,"Non-cancer illness code, self-reported | Array 1__renal kidney",1.0,91417,"Non-cancer illness code, self-reported | Array 1__renal kidney < 0.25",0.22,0.22,2
Cholesterol in Small VLDL,,,,0,1.0,0.0,0.0,0.0,0.0008,0.001,-0.012,0.0544,Cholesterol in Small VLDL,1.0,81085,-3.70 <= Cholesterol in Small VLDL < 0.00,0.18,0.18,2
Job code at visit officers,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0166,-0.009,0.0001,Job code at visit__officers,1.01,88472,Job code at visit__officers < 0.09,-0.01,0.0,2
Qualifications College or University degree,,,,0,1.0,0.0,0.0,0.0,0.0009,0.0126,-0.008,0.0,Qualifications_College or University degree,1.01,82420,Qualifications_College or University degree < 0.50,-0.0,0.03,2
"R29.6 - Tendency to fall, not elsewhere classified",,,,0,1.0,0.0,0.0,0.0,0.0002,0.061,0.005,0.0,"R29.6 - Tendency to fall, not elsewhere classified",1.0,90644,"-6.10 <= R29.6 - Tendency to fall, not elsewhere classified < 0.75",0.03,0.03,2
"Medication for cholesterol, blood pressure or diabetes Blood pressure medication",,,,0,1.0,0.0,0.0,0.0,0.0008,0.0,0.055,0.0014,"Medication for cholesterol, blood pressure or diabetes_Blood pressure medication",1.49,9276,"Medication for cholesterol, blood pressure or diabetes_Blood pressure medication >= 0.50",0.24,0.25,2
Qualifications College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0003,0.084,-0.006,0.0,Qualifications_College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,1.0,91267,Qualifications_College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent < 0.50,-0.08,-0.08,2
"dietary changes in the last 5 years Yes, because of other reasons",,,,0,1.0,0.0,0.0,0.0,0.0017,0.0065,-0.009,0.0,"Major dietary changes in the last 5 years_Yes, because of other reasons",1.02,67117,"Major dietary changes in the last 5 years_Yes, because of other reasons < 0.50",0.17,0.17,2
"I48.9 - Atrial fibrillation and atrial flutter, unspecified",,,,0,1.0,0.0,0.0,0.0,0.0054,0.4092,0.008,0.0004,"I48.9 - Atrial fibrillation and atrial flutter, unspecified",0.99,89925,"-2.70 <= I48.9 - Atrial fibrillation and atrial flutter, unspecified < 1.10",-0.02,0.15,2
Home area population density - urban or rural Scotland - Accessible Rural,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.1,-0.1,2
Mental health conditions ever diagnosed by a professional group depression,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0,-0.015,0.001,Mental health conditions ever diagnosed by a professional__group depression,1.01,87484,Mental health conditions ever diagnosed by a professional__group depression < 0.15,-0.01,-0.01,2
Pulse wave reflection index,,,,0,1.0,0.0,0.0,0.0,0.0054,0.6607,-0.001,0.0009,Pulse wave reflection index,1.07,4830,-2.20 <= Pulse wave reflection index < -0.67,-0.1,-0.1,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication|Insulin",,,,0,1.0,0.0,0.0,0.0,0.0004,0.0237,0.007,0.0,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication|Insulin",1.21,1006,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication|Insulin >= 0.50",0.17,0.17,2
Meat substitutes - vegetarian,,,,0,1.0,0.0,0.0,0.0,0.0028,0.255,0.004,0.0001,Meat substitutes - vegetarian,1.01,80042,-0.18 <= Meat substitutes - vegetarian < 3.10,-0.02,-0.02,2
Alcohol intake frequency. Once or twice a week,,,,0,1.0,0.0,0.0,0.0,0.0022,0.0,-0.025,0.0003,Alcohol intake frequency._Once or twice a week,1.04,68558,Alcohol intake frequency._Once or twice a week < 0.50,0.02,0.11,2
Vascular/heart problems diagnosed by doctor None of the above,,,,0,1.0,0.0,0.0,0.0,0.0425,0.0,-0.115,0.0066,Vascular/heart problems diagnosed by doctor_None of the above,1.38,41874,Vascular/heart problems diagnosed by doctor_None of the above < 0.50,0.05,0.05,2
Overall health rating Good,,,,0,1.0,0.0,0.0,0.0,0.0095,0.0,-0.048,0.0012,Overall health rating_Good,1.15,43190,Overall health rating_Good < 0.50,-0.01,-0.01,2
Job code at visit assistants,,,,0,1.0,0.0,0.0,0.0,0.0026,0.016,-0.009,0.0001,Job code at visit__assistants,1.01,87221,Job code at visit__assistants < 0.11,-0.02,-0.02,2
Apolipoprotein B Blood biochemistry,,,,0,1.0,0.0,0.0,0.0,0.0393,0.0,-0.036,0.0098,Apolipoprotein B Blood biochemistry,1.43,1791,-1.60 <= Apolipoprotein B Blood biochemistry < -1.50,0.2,0.22,2
Home area population density - urban or rural Scotland - Accessible Small Town,,,,0,1.0,0.0,0.0,0.0,0.0004,0.0288,-0.007,0.0,Home area population density - urban or rural_Scotland - Accessible Small Town,1.0,91323,Home area population density - urban or rural_Scotland - Accessible Small Town < 0.50,-0.12,-0.12,2
Average Diameter for HDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0009,0.0,-0.021,0.03,Average Diameter for HDL Particles,1.15,7281,-3.00 <= Average Diameter for HDL Particles < -0.96,0.05,0.06,2
"Complications of cardiac/vascular device, implant, and graft",,,,0,1.0,0.0,0.0,0.0,0.0002,0.0207,-0.005,0.0006,"Complications of cardiac/vascular device, implant, and graft",0.99,90391,"-0.28 <= Complications of cardiac/vascular device, implant, and graft < 0.01",0.11,0.11,2
Vascular/heart problems diagnosed by doctor High blood pressure,,,,0,1.0,0.0,0.0,0.0,0.0017,0.0,0.082,0.0032,Vascular/heart problems diagnosed by doctor_High blood pressure,1.34,30845,Vascular/heart problems diagnosed by doctor_High blood pressure >= 0.50,0.07,0.07,2
Job code at visit professionals,,,,0,1.0,0.0,0.0,0.0,0.001,0.0,-0.022,0.0004,Job code at visit__professionals,1.02,85437,Job code at visit__professionals < 0.11,-0.05,-0.05,2
dietary changes in the last 5 years,,,,0,1.0,0.0,0.0,0.0,0.0066,0.0,-0.033,0.0005,Major dietary changes in the last 5 years_No,1.11,39187,Major dietary changes in the last 5 years_No < 0.50,0.09,0.09,2
Fluid intelligence score,,,,0,1.0,0.0,0.0,0.0,0.0011,0.0108,-0.008,0.0001,Fluid intelligence score,1.26,1102,-3.60 <= Fluid intelligence score < -2.80,-0.01,-0.01,2
W19.9 - Unspecified place,,,,0,1.0,0.0,0.0,0.0,0.0011,0.4607,-0.002,0.0001,W19.9 - Unspecified place,1.0,90852,-7.00 <= W19.9 - Unspecified place < 0.04,-0.02,-0.02,2
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones Cholesterol lowering medication|Blood pressure medication",,,,0,1.0,0.0,0.0,0.0,0.0016,0.0,0.03,0.0004,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones_Cholesterol lowering medication|Blood pressure medication",1.5,2844,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.15,0.15,2
Cholesterol in Small HDL,,,,0,1.0,0.0,0.0,0.0,0.0018,0.0,0.009,0.0561,Cholesterol in Small HDL,1.24,2916,1.90 <= Cholesterol in Small HDL < 4.00,0.2,0.2,2
Circulatory disease NEC,,,,0,1.0,0.0,0.0,0.0,0.0013,0.039,-0.002,0.0007,Circulatory disease NEC,1.39,1979,-4.80 <= Circulatory disease NEC < -0.20,0.1,0.1,2
Age angina diagnosed infrequent,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0,0.021,0.0002,Age angina diagnosed_infrequent_,1.0,91445,Age angina diagnosed_infrequent_ < 0.50,0.05,0.05,2
medication adalat 5mg,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0,0.014,0.0001,Treatment/medication code | Array 0__adalat 5mg,1.0,91198,Treatment/medication code | Array 0__adalat 5mg < 0.24,-0.04,-0.04,2
Age diabetes diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0039,0.0,0.027,0.0012,Age diabetes diagnosed,1.52,1339,Age diabetes diagnosed >= 2.50,0.14,0.19,2
Home area population density - urban or rural England/Wales - Urban - less sparse,,,,0,1.0,0.0,0.0,0.0,0.005,0.0,0.034,0.0006,Home area population density - urban or rural_England/Wales - Urban - less sparse,1.05,73086,Home area population density - urban or rural_England/Wales - Urban - less sparse >= 0.50,-0.03,-0.03,2
M54.56 - Low back pain (Lumbar region),,,,0,1.0,0.0,0.0,0.0,0.0013,0.0004,0.012,0.0002,M54.56 - Low back pain (Lumbar region),1.0,91086,-17.00 <= M54.56 - Low back pain (Lumbar region) < 0.75,0.05,0.05,2
M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,,,,0,1.0,0.0,0.0,0.0,0.0006,0.0877,0.007,0.0002,M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,1.0,90946,-9.00 <= M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy < 4.40,0.17,0.18,2
Job code at visit transport,,,,0,1.0,0.0,0.0,0.0,0.0004,0.0765,0.006,0.0,Job code at visit__transport,1.0,91097,Job code at visit__transport < 0.22,-0.05,-0.05,2
dietary changes in the last 5 years Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0003,0.013,0.008,0.0,Major dietary changes in the last 5 years_Prefer not to answer,1.0,91330,Major dietary changes in the last 5 years_Prefer not to answer < 0.50,0.06,0.06,2
Concentration of VLDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0074,0.004,0.0524,Concentration of VLDL Particles,1.22,962,3.60 <= Concentration of VLDL Particles < 6.20,-0.05,0.05,2
M47.82 - Other spondylosis (Cervical region),,,,0,1.0,0.0,0.0,0.0,0.0011,0.1002,-0.005,0.0002,M47.82 - Other spondylosis (Cervical region),1.0,90852,-0.73 <= M47.82 - Other spondylosis (Cervical region) < 0.34,0.18,0.19,2
Home area population density - urban or rural Scotland - Other Urban Area,,,,0,1.0,0.0,0.0,0.0,0.0136,0.0,-0.027,0.0005,Home area population density - urban or rural_Scotland - Other Urban Area,1.01,90570,Home area population density - urban or rural_Scotland - Other Urban Area < 0.50,-0.0,0.01,2
Apolipoprotein A Blood biochemistry,,,,0,1.0,0.0,0.0,0.0,0.048,0.0127,-0.012,0.0102,Apolipoprotein A Blood biochemistry,1.15,7980,-2.10 <= Apolipoprotein A Blood biochemistry < -1.20,0.17,0.17,2
Z92.1 - Personal history of long-term (current) use of anticoagulants,,,,0,1.0,0.0,0.0,0.0,0.0149,0.0112,0.001,0.0017,Z92.1 - Personal history of long-term (current) use of anticoagulants,1.66,2685,Z92.1 - Personal history of long-term (current) use of anticoagulants >= 1.30,0.04,0.04,2
Arm fat percentage,,,,0,1.0,0.0,0.0,0.0,0.0405,0.2027,0.016,0.0041,Arm fat percentage (left),1.18,16282,-0.01 <= Arm fat percentage (left) < 0.61,0.07,0.07,2
Cholesterol in IDL,,,,0,1.0,0.0,0.0,0.0,0.0021,0.0,-0.038,0.0679,Cholesterol in IDL,1.76,1026,-4.60 <= Cholesterol in IDL < -3.20,0.29,0.29,2
medication 5mg capsule,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0,0.014,0.0001,Treatment/medication code | Array 0__5mg capsule,1.0,91198,Treatment/medication code | Array 0__5mg capsule < 0.41,-0.09,-0.09,2
Average Diameter for VLDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0011,0.0,0.031,0.0285,Average Diameter for VLDL Particles,1.87,986,3.30 <= Average Diameter for VLDL Particles < 5.90,-0.02,0.02,2
Other serious medical condition/disability diagnosed by doctor,,,,0,1.0,0.0,0.0,0.0,0.0013,0.0,-0.062,0.0018,Other serious medical condition/disability diagnosed by doctor_No,1.3,25187,Other serious medical condition/disability diagnosed by doctor_No < 0.50,0.18,0.18,2
Z87.4 - Personal history of diseases of the genito-urinary system,,,,0,1.0,0.0,0.0,0.0,0.0012,0.7627,0.003,0.0002,Z87.4 - Personal history of diseases of the genito-urinary system,0.99,89488,-2.00 <= Z87.4 - Personal history of diseases of the genito-urinary system < 0.02,0.04,0.04,2
Average Diameter for LDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0009,0.0,-0.027,0.0039,Average Diameter for LDL Particles,1.21,7036,-5.50 <= Average Diameter for LDL Particles < -0.75,0.01,0.11,2
Job code at visit working production,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0254,0.007,0.0,Job code at visit__working production,1.0,90780,Job code at visit__working production < 0.18,-0.07,-0.07,2
"Qualifications College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0002,0.0646,-0.006,0.0,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",1.0,91343,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",0.01,0.01,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",,,,0,1.0,0.0,0.0,0.0,0.0006,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.18,0.18,2
Y83.6 - Removal of other organ (partial) (total),,,,0,1.0,0.0,0.0,0.0,0.0002,0.0694,-0.006,0.0002,Y83.6 - Removal of other organ (partial) (total),1.0,90691,-6.50 <= Y83.6 - Removal of other organ (partial) (total) < 3.20,0.12,0.12,2
Townsend deprivation index at recruitment,,,,0,1.0,0.0,0.0,0.0,0.0097,0.0,0.025,0.0094,Townsend deprivation index at recruitment,1.19,10276,1.40 <= Townsend deprivation index at recruitment < 2.90,-0.02,-0.02,2
Z96.6 - Presence of orthopaedic joint implants,,,,0,1.0,0.0,0.0,0.0,0.0008,0.0006,-0.007,0.0003,Z96.6 - Presence of orthopaedic joint implants,1.33,1458,-6.30 <= Z96.6 - Presence of orthopaedic joint implants < -0.35,0.09,0.2,2
Number of treatments/medications taken,,,,0,1.0,0.0,0.0,0.0,0.0808,0.0,0.136,0.01,Number of treatments/medications taken,2.16,4076,Number of treatments/medications taken >= 2.00,-0.1,-0.1,2
Job code at visit electronics,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0049,-0.009,0.0,Job code at visit__electronics,1.0,91117,Job code at visit__electronics < 0.24,-0.04,0.0,2
Number of self-reported non-cancer illnesses,,,,0,1.0,0.0,0.0,0.0,0.088,0.0,0.138,0.0101,Number of self-reported non-cancer illnesses,2.36,1149,Number of self-reported non-cancer illnesses >= 3.00,0.02,0.02,2
Job code at visit engineers,,,,0,1.0,0.0,0.0,0.0,0.0005,0.0005,-0.012,0.0001,Job code at visit__engineers,1.01,88634,Job code at visit__engineers < 0.12,-0.02,0.01,2
M25.56 - Pain in joint (Lower leg),,,,0,1.0,0.0,0.0,0.0,0.001,0.0548,0.008,0.0003,M25.56 - Pain in joint (Lower leg),0.99,90802,-0.65 <= M25.56 - Pain in joint (Lower leg) < 0.29,0.02,0.02,2
Job code at visit chartered,,,,0,1.0,0.0,0.0,0.0,0.001,0.0684,-0.006,0.0,Job code at visit__chartered,1.0,90183,Job code at visit__chartered < 0.14,-0.03,-0.03,2
Z03.8 - Observation for other suspected diseases and conditions,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0591,0.004,0.0002,Z03.8 - Observation for other suspected diseases and conditions,1.0,89673,-0.22 <= Z03.8 - Observation for other suspected diseases and conditions < 0.38,0.14,0.14,2
Vascular/heart problems diagnosed by doctor Heart attack|High blood pressure,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0,0.027,0.0003,Vascular/heart problems diagnosed by doctor_Heart attack|High blood pressure,1.7,1171,Vascular/heart problems diagnosed by doctor_Heart attack|High blood pressure >= 0.50,0.11,0.11,2
Peripheral enthesopathies and allied syndromes,,,,0,1.0,0.0,0.0,0.0,0.0009,0.1883,0.006,0.0004,Peripheral enthesopathies and allied syndromes,0.99,89222,-2.10 <= Peripheral enthesopathies and allied syndromes < 0.90,0.16,0.21,2
Concentration of Medium HDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0005,0.0026,0.004,0.06,Concentration of Medium HDL Particles,1.18,1085,3.70 <= Concentration of Medium HDL Particles < 8.70,0.05,0.09,2
"M15.9 - Polyarthrosis, unspecified",,,,0,1.0,0.0,0.0,0.0,0.0039,0.0127,0.01,0.0002,"M15.9 - Polyarthrosis, unspecified",0.99,90102,"-0.16 <= M15.9 - Polyarthrosis, unspecified < 0.86",0.2,0.2,2
Z51.5 - Palliative care,,,,0,1.0,0.0,0.0,0.0,0.0244,0.7013,-0.004,0.0013,Z51.5 - Palliative care,1.02,90035,-0.46 <= Z51.5 - Palliative care < 0.85,-0.0,-0.0,2
Qualifications NVQ or HND or HNC or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0026,0.01,0.0,Qualifications_NVQ or HND or HNC or equivalent,1.1,7423,Qualifications_NVQ or HND or HNC or equivalent >= 0.50,-0.07,-0.07,2
Overall health rating Fair,,,,0,1.0,0.0,0.0,0.0,0.001,0.0,0.05,0.0012,Overall health rating_Fair,1.24,25623,Overall health rating_Fair >= 0.50,-0.02,-0.02,2
"dietary changes in the last 5 years Yes, because of illness",,,,0,1.0,0.0,0.0,0.0,0.0012,0.0,0.054,0.0013,"Major dietary changes in the last 5 years_Yes, because of illness",1.37,14262,"Major dietary changes in the last 5 years_Yes, because of illness >= 0.50",0.13,0.13,2
