feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0,0.627,-0.004,0.0,Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent,0.01,0.01,2,34,0.12
Job code at visit chefs cooks,,,,0,1.0,0.0,0.0,0.0,0.0,0.7779,0.003,0.0,Job code at visit__chefs cooks,-0.13,-0.13,2,34,0.12
Had other major operations infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.7054,0.003,0.0,Had other major operations_infrequent_,0.02,0.02,2,34,0.12
Job code at visit production,,,,0,1.0,0.0,0.0,0.0,0.0,0.5008,0.006,0.0008,Job code at visit__production,-0.05,-0.05,2,34,0.12
Job code at visit personnel,,,,0,1.0,0.0,0.0,0.0,0.0,0.4739,-0.006,0.0,Job code at visit__personnel,-0.05,-0.05,2,34,0.12
Ever addicted to a behaviour or miscellanous,,,,0,1.0,0.0,0.0,0.0,0.0002,0.7488,-0.003,0.0,Ever addicted to a behaviour or miscellanous_None,0.02,0.08,2,34,0.12
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed infrequent",,,,0,1.0,0.0,0.0,0.0,0.0,0.969,-0.0,0.0008,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_infrequent_",0.1,0.1,2,34,0.12
Probable recurrent major depression (moderate),,,,0,1.0,0.0,0.0,0.0,0.0006,0.4643,-0.007,0.0006,Probable recurrent major depression (moderate)_None,-0.05,-0.05,2,34,0.12
Job code at visit metal,,,,0,1.0,0.0,0.0,0.0,0.0,0.872,-0.003,0.0,Job code at visit__metal,-0.09,-0.09,2,34,0.12
Job code at visit sales retail,,,,0,1.0,0.0,0.0,0.0,0.0,0.8759,0.001,0.0,Job code at visit__sales retail,0.01,0.01,2,34,0.12
Job code at visit training industrial,,,,0,1.0,0.0,0.0,0.0,0.0,0.8404,-0.002,0.0,Job code at visit__training industrial,-0.07,-0.07,2,34,0.12
Job code at visit distribution,,,,0,1.0,0.0,0.0,0.0,0.0,0.9015,-0.001,0.0009,Job code at visit__distribution,-0.08,-0.08,2,34,0.12
Job code at visit retail wholesale,,,,0,1.0,0.0,0.0,0.0,0.0,0.6662,0.004,0.001,Job code at visit__retail wholesale,0.02,0.02,2,34,0.12
Job code at visit school,,,,0,1.0,0.0,0.0,0.0,0.0,0.6405,-0.006,0.0,Job code at visit__school,-0.09,-0.09,2,34,0.12
Job code at visit practitioners,,,,0,1.0,0.0,0.0,0.0,0.0,0.6604,0.007,0.0,Job code at visit__practitioners,-0.0,-0.0,2,34,0.12
Concentration of VLDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0026,0.4064,-0.007,0.0,Concentration of VLDL Particles,0.02,0.17,2,34,0.12
Meat substitutes - soy,,,,0,1.0,0.0,0.0,0.0,0.0043,0.6685,-0.008,0.0,Meat substitutes - soy,-0.06,0.06,2,34,0.12
Job code at visit messengers,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Job code at visit__messengers,-0.02,-0.02,2,34,0.12
Job code at visit electrical,,,,0,1.0,0.0,0.0,0.0,0.0,0.5024,-0.006,0.0,Job code at visit__electrical,-0.08,-0.08,2,34,0.12
Job code at visit social workers,,,,0,1.0,0.0,0.0,0.0,0.0,0.8218,0.002,0.0,Job code at visit__social workers,-0.1,-0.1,2,34,0.12
Job code at visit cooks,,,,0,1.0,0.0,0.0,0.0,0.0,0.7779,0.003,0.0,Job code at visit__cooks,-0.15,-0.15,2,34,0.12
Job code at visit working production,,,,0,1.0,0.0,0.0,0.0,0.0,0.8693,0.001,0.0006,Job code at visit__working production,-0.06,-0.06,2,34,0.12
Ever addicted to illicit or recreational drugs infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.8473,-0.002,0.0,Ever addicted to illicit or recreational drugs_infrequent_,0.01,0.01,2,34,0.12
Job code at visit plant operations,,,,0,1.0,0.0,0.0,0.0,0.0,0.5896,0.005,0.0,Job code at visit__plant operations,-0.05,-0.05,2,34,0.12
Job code at visit industrial trainers,,,,0,1.0,0.0,0.0,0.0,0.0,0.9061,-0.001,0.0002,Job code at visit__industrial trainers,-0.08,-0.08,2,34,0.12
HSV-2 seropositivity for Herpes Simplex virus-2 True,,,,0,1.0,0.0,0.0,0.0,0.0,0.4229,-0.007,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_True,0.0,0.05,2,34,0.12
Job code at visit domestics,,,,0,1.0,0.0,0.0,0.0,0.0,0.9354,0.001,0.0008,Job code at visit__domestics,-0.08,-0.08,2,34,0.12
"Qualifications O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0,0.4392,-0.007,0.0,"Qualifications_O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.05,0.05,2,34,0.12
Job code at visit quantity surveyors,,,,0,1.0,0.0,0.0,0.0,0.0,0.9022,0.001,0.0009,Job code at visit__quantity surveyors,0.01,0.01,2,34,0.12
(United Kingdom) Year immigrated to UK,,,,0,1.0,0.0,0.0,0.0,0.0,0.942,-0.001,0.0,(United Kingdom) Year immigrated to UK_1970,-0.12,-0.12,2,34,0.12
Job code at visit maintenance fitters,,,,0,1.0,0.0,0.0,0.0,0.0,0.8693,0.001,0.0,Job code at visit__maintenance fitters,-0.04,-0.04,2,34,0.12
Job code at visit officers assistants,,,,0,1.0,0.0,0.0,0.0,0.0,0.6798,-0.004,0.0,Job code at visit__officers assistants,-0.0,-0.0,2,34,0.12
Job code at visit personal assistants,,,,0,1.0,0.0,0.0,0.0,0.0,0.8208,-0.002,0.0,Job code at visit__personal assistants,-0.04,-0.04,2,34,0.12
Job code at visit property housing,,,,0,1.0,0.0,0.0,0.0,0.0,0.7626,0.003,0.0004,Job code at visit__property housing,-0.08,-0.08,2,34,0.12
Job code at visit process plant,,,,0,1.0,0.0,0.0,0.0,0.0,0.5896,0.005,0.0,Job code at visit__process plant,-0.04,-0.04,2,34,0.12
Job code at visit management,,,,0,1.0,0.0,0.0,0.0,0.0,0.7597,-0.005,0.0,Job code at visit__management,-0.03,-0.03,2,34,0.12
Job code at visit welfare officers,,,,0,1.0,0.0,0.0,0.0,0.0,0.4086,-0.007,0.0,Job code at visit__welfare officers,-0.14,-0.14,2,34,0.12
Job code at visit civil,,,,0,1.0,0.0,0.0,0.0,0.0,0.6316,-0.0,0.0,Job code at visit__civil,-0.06,-0.06,2,34,0.12
Job code at visit financial,,,,0,1.0,0.0,0.0,0.0,0.0,0.8976,0.002,0.0,Job code at visit__financial,-0.04,-0.04,2,34,0.12
Job code at visit catering,,,,0,1.0,0.0,0.0,0.0,0.0,0.727,0.001,0.0,Job code at visit__catering,-0.14,-0.14,2,34,0.12
Probable recurrent major depression (severe),,,,0,1.0,0.0,0.0,0.0,0.0,0.5295,-0.006,0.0,Probable recurrent major depression (severe)_None,-0.06,-0.06,2,34,0.12
Job code at visit maintenance managers,,,,0,1.0,0.0,0.0,0.0,0.0,0.4709,0.006,0.0,Job code at visit__maintenance managers,-0.04,0.0,2,34,0.12
Job code at visit housing land,,,,0,1.0,0.0,0.0,0.0,0.0,0.7626,0.003,0.0,Job code at visit__housing land,-0.09,-0.09,2,34,0.12
Job code at visit shopkeepers,,,,0,1.0,0.0,0.0,0.0,0.0,0.4206,0.007,0.0,Job code at visit__shopkeepers,-0.0,-0.0,2,34,0.12
Job code at visit associate professionals,,,,0,1.0,0.0,0.0,0.0,0.0,0.6732,-0.004,0.0,Job code at visit__associate professionals,-0.02,-0.02,2,34,0.12
