feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0151950,Deep thrombophlebitis,Deep thrombophlebitis. ,0,0.304,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0006277,Bronchitis,"Bronchitis. Inflammation of the large airways in the lung including any part of the BRONCHI, from the PRIMARY BRONCHI to the TERTIARY BRONCHI.",0,0.3,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,217,0.72
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0034067,Pulmonary Emphysema,Pulmonary Emphysema. Enlargement of air spaces distal to the TERMINAL BRONCHIOLES where gas-exchange normally takes place. This is usually due to destruction of the alveolar wall. Pulmonary emphysema can be classified by the location and distribution of the lesions.,0,0.268,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,82,0.29
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0004096,Asthma,"Asthma. A form of bronchial disorder with three distinct components: airway hyper-responsiveness (RESPIRATORY HYPERSENSITIVITY), airway INFLAMMATION, and intermittent AIRWAY OBSTRUCTION. It is characterized by spasmodic contraction of airway smooth muscle, WHEEZING, and dyspnea (DYSPNEA, PAROXYSMAL).",0,0.241,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,11,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0013595,Eczema,"Eczema. A pruritic papulovesicular dermatitis occurring as a reaction to many endogenous and exogenous agents (Dorland, 27th ed).",0,0.321,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,9,0.01
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0002111,Allergy Specialty,Allergy Specialty. ,0,0.279,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,99,9,inf
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0020517,Hypersensitivity,"Hypersensitivity. Altered reactivity to an antigen, which can result in pathologic reactions upon subsequent exposure to that particular antigen.",0,0.203,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,9,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0023216,Lower Extremity,"Lower Extremity. The region of the lower limb in animals, extending from the gluteal region to the FOOT, and including the BUTTOCKS; HIP; and LEG.",0,0.354,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C1140621,Leg,Leg. The inferior part of the lower extremity between the KNEE and the ANKLE.,0,0.317,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,13,0.01
"Poisoning by analgesics, antipyretics, and antirheumatics",C0032343,Poisoning,"Poisoning. A condition or physical state produced by the ingestion, injection, inhalation of or exposure to a deleterious agent.",0,0.495,0.0,0.0,0.0,0.0005,0.4876,0.001,0.0009,"Poisoning by analgesics, antipyretics, and antirheumatics",0.13,0.13,2,14,0.01
"Poisoning by analgesics, antipyretics, and antirheumatics",C0032344,Poisoning aspects,"Poisoning aspects. Used with drugs, chemicals, and industrial materials for human or animal poisoning, acute or chronic, whether the poisoning is accidental, occupational, suicidal, by medication error, or by environmental exposure.",0,0.514,0.0,0.0,0.0,0.0005,0.4876,0.001,0.0009,"Poisoning by analgesics, antipyretics, and antirheumatics",0.13,0.13,99,101,inf
"Poisoning by analgesics, antipyretics, and antirheumatics",C0002771,Analgesics,Analgesics. Compounds capable of relieving pain without the loss of CONSCIOUSNESS.,0,0.493,0.0,0.0,0.0,0.0005,0.4876,0.001,0.0009,"Poisoning by analgesics, antipyretics, and antirheumatics",0.13,0.13,2,120,0.07
"Poisoning by analgesics, antipyretics, and antirheumatics",C4722089,Analgesics [TC],Analgesics [TC]. ,0,0.644,0.0,0.0,0.0,0.0005,0.4876,0.001,0.0009,"Poisoning by analgesics, antipyretics, and antirheumatics",0.13,0.13,99,0,0.0
"Poisoning by analgesics, antipyretics, and antirheumatics",C0003419,Antipyretics,Antipyretics. Drugs that are used to reduce body temperature in fever.,0,0.466,0.0,0.0,0.0,0.0005,0.4876,0.001,0.0009,"Poisoning by analgesics, antipyretics, and antirheumatics",0.13,0.13,2,237,0.93
"Poisoning by analgesics, antipyretics, and antirheumatics",C0003191,Antirheumatic Agents,Antirheumatic Agents. Drugs that are used to treat RHEUMATOID ARTHRITIS.,0,0.484,0.0,0.0,0.0,0.0005,0.4876,0.001,0.0009,"Poisoning by analgesics, antipyretics, and antirheumatics",0.13,0.13,2,215,1.14
Palpitations,C0030252,Palpitations,Palpitations. An unpleasant sensation of irregular and/or forceful beating of the heart.,0,0.86,0.0,0.0,0.0,0.0009,0.4838,0.001,0.0,Palpitations,0.03,0.03,2,102,0.94
Lipoma of skin and subcutaneous tissue,C0023798,Lipoma,"Lipoma. A benign tumor composed of fat cells (ADIPOCYTES). It can be surrounded by a thin layer of connective tissue (encapsulated), or diffuse without the capsule.",0,0.893,0.0,0.0,0.0,0.0001,0.4827,-0.001,0.0005,Lipoma of skin and subcutaneous tissue,0.18,0.18,2,10,0.01
Lipoma of skin and subcutaneous tissue,C3489413,"Lipomatosis, Multiple","Lipomatosis, Multiple. ",0,0.782,0.0,0.0,0.0,0.0001,0.4827,-0.001,0.0005,Lipoma of skin and subcutaneous tissue,0.18,0.18,99,14,inf
Lipoma of skin and subcutaneous tissue,C0444099,Skin Specimen,Skin Specimen. ,0,0.377,0.0,0.0,0.0,0.0001,0.4827,-0.001,0.0005,Lipoma of skin and subcutaneous tissue,0.18,0.18,2,0,0.0
Lipoma of skin and subcutaneous tissue,C1123023,Skin,Skin. The outer covering of the body that protects it from the environment. It is composed of the DERMIS and the EPIDERMIS.,0,0.4,0.0,0.0,0.0,0.0001,0.4827,-0.001,0.0005,Lipoma of skin and subcutaneous tissue,0.18,0.18,2,248,0.33
Lipoma of skin and subcutaneous tissue,C0222331,Subcutaneous Fat,Subcutaneous Fat. Adipose tissue located under the dermis. It binds underlying structures with the skin. The subcutis is important in the regulation of temperature of the skin itself and the body. The size of this layer varies throughout the body and from person to person.,0,0.674,0.0,0.0,0.0,0.0001,0.4827,-0.001,0.0005,Lipoma of skin and subcutaneous tissue,0.18,0.18,2,149,0.2
Lipoma of skin and subcutaneous tissue,C0278403,Subcutaneous Tissue,"Subcutaneous Tissue. Loose connective tissue lying under the DERMIS, which binds SKIN loosely to subjacent tissues. It may contain a pad of ADIPOCYTES, which vary in number according to the area of the body and vary in size according to the nutritional state.",0,0.631,0.0,0.0,0.0,0.0001,0.4827,-0.001,0.0005,Lipoma of skin and subcutaneous tissue,0.18,0.18,2,32,0.05
Postmenopausal bleeding,C0032776,Postmenopausal bleeding,Postmenopausal bleeding. Uterine bleeding occurring after menopause.,0,0.962,0.0,0.0,0.0,0.0007,0.4778,0.001,0.0007,Postmenopausal bleeding,-0.04,-0.04,2,6,0.12
Other disorders of soft tissues,C0225317,soft tissue,"soft tissue. A general term comprising tissue that is not hardened or calcified; including muscle, fat, blood vessels, nerves, tendons, ligaments and fascia.",0,0.617,0.0,0.0,0.0,0.0,0.4738,-0.0,0.0006,Other disorders of soft tissues,0.23,0.23,2,203,0.13
Eye problems/disorders Glaucoma|Cataract,C0015392,Eye,Eye. The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.,0,0.5,0.0,0.0,0.0,0.0,0.4631,-0.002,0.0,Eye problems/disorders_Glaucoma|Cataract,0.25,0.28,2,165,0.02
Eye problems/disorders Glaucoma|Cataract,C0700042,Orbital region,Orbital region. Subdivision of face which has as its direct parts orbital cavity and its content and eyelids.,0,0.362,0.0,0.0,0.0,0.0,0.4631,-0.002,0.0,Eye problems/disorders_Glaucoma|Cataract,0.25,0.28,2,21,0.46
Other abnormal blood chemistry,C0438258,Blood chemistry abnormal,Blood chemistry abnormal. ,0,0.929,0.0,0.0,0.0,0.0009,0.4587,0.005,0.0,Other abnormal blood chemistry,0.24,0.3,99,206,inf
Ever had surgery for glaucoma or high eye pressure,C0038894,Surgery specialty,Surgery specialty. The branch of medical science that treats disease or injury by operative procedures.,0,0.298,0.0,1.0,0.2,0.0,0.456,0.002,0.0005,Ever had surgery for glaucoma or high eye pressure_Do not know,0.12,0.12,99,21,inf
Ever had surgery for glaucoma or high eye pressure,C0038895,Surgical aspects,"Surgical aspects. Used for operative procedures on organs, regions, or tissues in the treatment of diseases, including tissue section by lasers. It excludes transplantation, for which ""transplantation"" is used.",0,0.347,0.0,1.0,0.2,0.0,0.456,0.002,0.0005,Ever had surgery for glaucoma or high eye pressure_Do not know,0.12,0.12,99,85,inf
Ever had surgery for glaucoma or high eye pressure,C0017601,Glaucoma,"Glaucoma. An ocular disease, occurring in many forms, having as its primary characteristics an unstable or a sustained increase in the intraocular pressure which the eye cannot withstand without damage to its structure or impairment of its function. The consequences of the increased pressure may be manifested in a variety of symptoms, depending upon type and severity, such as excavation of the optic disk, hardness of the eyeball, corneal anesthesia, reduced visual acuity, seeing of colored halos around lights, disturbed dark adaptation, visual field defects, and headaches. (Dictionary of Visual Science, 4th ed)",0,0.635,0.0,1.0,0.2,0.0,0.456,0.002,0.0005,Ever had surgery for glaucoma or high eye pressure_Do not know,0.12,0.12,2,0,0.0
Ever had surgery for glaucoma or high eye pressure,C0234708,Raised intraocular pressure (finding),Raised intraocular pressure (finding). Increased pressure of the intraocular fluid in the eye.,0,0.592,0.0,1.0,0.2,0.0,0.456,0.002,0.0005,Ever had surgery for glaucoma or high eye pressure_Do not know,0.12,0.12,2,49,0.3
Bipolar disorder status Bipolar Type II (Hypomania),C0005586,Bipolar Disorder,Bipolar Disorder. A major affective disorder marked by severe mood swings (manic or major depressive episodes) and a tendency to remission and recurrence.,0,0.574,0.0,0.0,0.0,0.0,0.4557,0.002,0.0,Bipolar disorder status_Bipolar Type II (Hypomania),-0.02,-0.02,2,0,0.0
Bipolar disorder status Bipolar Type II (Hypomania),C0241934,Hypomania,"Hypomania. A less severe form of mania characterized by elevated mood, hyperactivity, and grandiosity. In contrast to mania, these symptoms do not cause significant impairment of the individual's productivity at work, or social and family relationships.",0,0.507,0.0,0.0,0.0,0.0,0.4557,0.002,0.0,Bipolar disorder status_Bipolar Type II (Hypomania),-0.02,-0.02,2,22,0.22
Ever had refractive laser eye surgery Both eyes,C0015392,Eye,Eye. The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.,0,0.371,0.0,0.0,0.0,0.0,0.4521,-0.002,0.0,Ever had refractive laser eye surgery_Both eyes,0.18,0.18,2,165,0.02
Pneumococcal pneumonia,C0032300,Lobar Pneumonia,Lobar Pneumonia. ,0,0.591,0.0,0.0,0.0,0.0007,0.4491,0.005,0.0,Pneumococcal pneumonia,0.12,0.12,2,0,0.0
Pneumococcal pneumonia,C0155862,Streptococcal pneumonia,Streptococcal pneumonia. A febrile disease caused by STREPTOCOCCUS PNEUMONIAE.,0,0.793,0.0,0.0,0.0,0.0007,0.4491,0.005,0.0,Pneumococcal pneumonia,0.12,0.12,2,0,0.0
(PSA) Time since last prostate specific antigen test infrequent,C0201544,Prostate specific antigen measurement,Prostate specific antigen measurement. The determination of the prostate specific antigen present in a sample.,0,0.574,0.0,0.0,0.0,0.0,0.4363,0.002,0.0004,(PSA) Time since last prostate specific antigen test_infrequent_,-0.1,-0.1,2,51,0.71
(PSA) Time since last prostate specific antigen test infrequent,C0138741,Prostate-Specific Antigen,"Prostate-Specific Antigen. A glycoprotein that is a kallikrein-like serine proteinase and an esterase, produced by epithelial cells of both normal and malignant prostate tissue. It is an important marker for the diagnosis of prostate cancer.",0,0.496,0.0,0.0,0.0,0.0,0.4363,0.002,0.0004,(PSA) Time since last prostate specific antigen test_infrequent_,-0.1,-0.1,2,4,0.01
Wheeze or whistling in the chest in last year Prefer not to answer,C0043144,Wheezing,"Wheezing. A symptom and a finding during physical examination, characterized by a high-pitched, whistling sound during breathing. It results from the narrowing or obstruction of the respiratory airways. The most common causes of wheezing are asthma, chronic obstructive pulmonary disease, tracheobronchitis, and pulmonary edema.",0,0.674,0.0,0.0,0.0,0.0,0.4156,-0.002,0.0,Wheeze or whistling in the chest in last year_Prefer not to answer,0.15,0.19,2,144,0.3
Wheeze or whistling in the chest in last year Prefer not to answer,C0817096,Chest,"Chest. The upper part of the trunk between the NECK and the ABDOMEN. It contains the chief organs of the circulatory and respiratory systems. (From Stedman, 25th ed)",0,0.181,0.0,0.0,0.0,0.0,0.4156,-0.002,0.0,Wheeze or whistling in the chest in last year_Prefer not to answer,0.15,0.19,2,200,0.11
Nasal polyps,C0027430,Nasal Polyps,"Nasal Polyps. Focal accumulations of EDEMA fluid in the NASAL MUCOSA accompanied by HYPERPLASIA of the associated submucosal connective tissue. Polyps may be NEOPLASMS, foci of INFLAMMATION, degenerative lesions, or malformations.",0,0.817,0.0,0.0,0.0,0.0,0.4123,0.0,0.0,Nasal polyps,0.16,0.16,2,211,0.44
Y43.3 - Other antineoplastic drugs,C0003392,Antineoplastic Agents,Antineoplastic Agents. Substances that inhibit or prevent the proliferation of NEOPLASMS.,0,0.714,0.0,0.0,0.0,0.0029,0.4057,0.003,0.0,Y43.3 - Other antineoplastic drugs,0.0,0.0,2,0,0.0
M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),C0224498,Meniscus structure of joint,Meniscus structure of joint. Crescent-shaped cartilaginous tissue interposed between two articulating bones.,0,0.564,0.0,0.0,0.0,0.0,0.4008,-0.002,0.0,M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),-0.0,-0.0,2,0,0.0
M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),C2315938,Genus Meniscus,Genus Meniscus. ,0,0.395,0.0,0.0,0.0,0.0,0.4008,-0.002,0.0,M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),-0.0,-0.0,99,82,inf
M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),C3263722,Traumatic AND/OR non-traumatic injury,Traumatic AND/OR non-traumatic injury. Disorder resulting from physical damage to the body,0,0.245,0.0,0.0,0.0,0.0,0.4008,-0.002,0.0,M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),-0.0,-0.0,99,28,inf
M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),C3263723,Traumatic injury,"Traumatic injury. Damage inflicted on the body as the direct or indirect result of an external force, with or without disruption of structural continuity.",0,0.257,0.0,0.0,0.0,0.0,0.4008,-0.002,0.0,M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),-0.0,-0.0,2,56,0.35
M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),C4085349,Medial collateral ligament,Medial collateral ligament. ,0,0.473,0.0,0.0,0.0,0.0,0.4008,-0.002,0.0,M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),-0.0,-0.0,2,207,6.27
M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),C0205098,Medial,Medial. Toward the middle or inside (as opposed to lateral).,0,0.182,0.0,0.0,0.0,0.0,0.4008,-0.002,0.0,M23.23 - Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus),-0.0,-0.0,3,70,1.32
Fractured/broken bones in last 5 years,,,,0,1.0,0.0,0.0,0.0,0.0,0.9493,0.0,0.0,Fractured/broken bones in last 5 years_Do not know,0.18,0.18,2,0,0.0
Tinnitus severity/nuisance Severely,,,,0,1.0,0.0,0.0,0.0,0.0,0.9609,-0.0,0.0006,Tinnitus severity/nuisance_Severely,0.1,0.1,2,0,0.0
Fractured/broken bones in last 5 years Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.5232,-0.001,0.0,Fractured/broken bones in last 5 years_Prefer not to answer,0.18,0.18,2,0,0.0
Age asthma diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0,0.9795,0.0,0.0004,Age asthma diagnosed_61,0.07,0.1,2,0,0.0
Redundant prepuce and phimosis/BXO,,,,0,1.0,0.0,0.0,0.0,0.0,0.635,0.001,0.0,Redundant prepuce and phimosis/BXO,0.01,0.12,2,0,0.0
Z86.6 - Personal history of diseases of the nervous system and sense organs,,,,0,1.0,0.0,0.0,0.0,0.0021,0.9918,0.005,0.0002,Z86.6 - Personal history of diseases of the nervous system and sense organs,0.08,0.08,2,0,0.0
Eye problems/disorders Cataract,,,,0,1.0,0.0,0.0,0.0,0.0004,0.979,-0.0,0.0,Eye problems/disorders_Cataract,0.26,0.31,2,0,0.0
Age cataract diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Age cataract diagnosed_43,0.1,0.23,2,0,0.0
Vascular/heart problems diagnosed by doctor Heart attack|Stroke|High blood pressure,,,,0,1.0,0.0,0.0,0.0,0.0,0.951,0.0,0.0002,Vascular/heart problems diagnosed by doctor_Heart attack|Stroke|High blood pressure,0.1,0.11,2,0,0.0
Complication due to other implant and internal device,,,,0,1.0,0.0,0.0,0.0,0.0004,0.4014,0.004,0.0,Complication due to other implant and internal device,0.2,0.28,2,0,0.0
Eye problems/disorders Injury or trauma resulting in loss of vision|Cataract|Other serious eye condition,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004,Eye problems/disorders_Injury or trauma resulting in loss of vision|Cataract|Other serious eye condition,0.25,0.25,2,0,0.0
Age angina diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Age angina diagnosed_39,0.12,0.12,2,0,0.0
Eye problems/disorders Diabetes related eye disease|Other serious eye condition,,,,0,1.0,0.0,0.0,0.0,0.0,0.4795,-0.002,0.0001,Eye problems/disorders_Diabetes related eye disease|Other serious eye condition,0.26,0.26,2,0,0.0
Bipolar disorder status Bipolar Type II (Hypomania),,,,0,1.0,0.0,0.0,0.0,0.0,0.4557,0.002,0.0,Bipolar disorder status_Bipolar Type II (Hypomania),-0.02,-0.02,2,0,0.0
Elevated blood pressure reading without diagnosis of hypertension,,,,0,1.0,0.0,0.0,0.0,0.0001,0.7149,0.0,0.0,Elevated blood pressure reading without diagnosis of hypertension,0.02,0.14,2,0,0.0
Cascot confidence score,,,,0,1.0,0.0,0.0,0.0,0.0007,0.8735,-0.0,0.0,Cascot confidence score,-0.04,-0.04,2,0,0.0
Eye problems/disorders Injury or trauma resulting in loss of vision|Other serious eye condition,,,,0,1.0,0.0,0.0,0.0,0.0,0.6387,-0.001,0.0005,Eye problems/disorders_Injury or trauma resulting in loss of vision|Other serious eye condition,0.2,0.2,2,0,0.0
Eye problems/disorders,,,,0,1.0,0.0,0.0,0.0,0.0,0.9178,-0.0,0.0,Eye problems/disorders_Do not know,0.21,0.21,2,0,0.0
Total protein aliquot,,,,0,1.0,0.0,0.0,0.0,0.0004,0.5865,0.001,0.0001,Total protein aliquot_2,0.05,0.05,2,0,0.0
Tinnitus severity/nuisance Slightly,,,,0,1.0,0.0,0.0,0.0,0.0002,0.9131,0.0,0.0004,Tinnitus severity/nuisance_Slightly,0.04,0.04,2,0,0.0
Ever had refractive laser eye surgery Left eye only,,,,0,1.0,0.0,0.0,0.0,0.0,0.7152,-0.001,0.0,Ever had refractive laser eye surgery_Left eye only,0.1,0.1,2,0,0.0
Vascular/heart problems diagnosed by doctor Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.8382,-0.0,0.0,Vascular/heart problems diagnosed by doctor_Prefer not to answer,0.06,0.06,2,0,0.0
Mucous polyp of cervix,,,,0,1.0,0.0,0.0,0.0,0.0001,0.5718,0.001,0.0,Mucous polyp of cervix,0.08,0.08,2,0,0.0
M79.66 - Pain in limb (Lower leg),,,,0,1.0,0.0,0.0,0.0,0.0003,0.819,0.001,0.0001,M79.66 - Pain in limb (Lower leg),-0.03,-0.03,2,0,0.0
Eye problems/disorders Glaucoma|Injury or trauma resulting in loss of vision|Cataract,,,,0,1.0,0.0,0.0,0.0,0.0,0.7855,-0.001,0.0,Eye problems/disorders_Glaucoma|Injury or trauma resulting in loss of vision|Cataract,0.27,0.29,2,0,0.0
Apolipoprotein B Blood biochemistry,,,,0,1.0,0.0,0.0,0.0,0.0128,0.5613,0.003,0.0002,Apolipoprotein B Blood biochemistry,0.2,0.22,2,0,0.0
Behavioural and miscellaneous addictions Something else not mentioned,,,,0,1.0,0.0,0.0,0.0,0.0,0.6728,0.001,0.0001,Behavioural and miscellaneous addictions_Something else not mentioned,0.14,0.21,2,0,0.0
Y43.3 - Other antineoplastic drugs,,,,0,1.0,0.0,0.0,0.0,0.0029,0.4057,0.003,0.0,Y43.3 - Other antineoplastic drugs,0.0,0.0,2,0,0.0
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed",,,,0,1.0,0.0,0.0,0.0,0.0,0.9463,0.0,0.0,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_27",0.06,0.06,2,0,0.0
Leg pain when standing still or sitting Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.6266,0.001,0.0,Leg pain when standing still or sitting_Prefer not to answer,0.04,0.04,2,0,0.0
Z86.1 - Personal history of infectious and parasitic diseases,,,,0,1.0,0.0,0.0,0.0,0.0003,0.6905,0.001,0.0003,Z86.1 - Personal history of infectious and parasitic diseases,-0.03,-0.03,2,0,0.0
Ever had surgery for glaucoma or high eye pressure,,,,0,1.0,0.0,0.0,0.0,0.0,0.456,0.002,0.0005,Ever had surgery for glaucoma or high eye pressure_Do not know,0.12,0.12,2,0,0.0
Time spent outdoors in winter infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.7627,-0.001,0.0001,Time spent outdoors in winter_infrequent_,-0.02,-0.02,2,0,0.0
Tinnitus severity/nuisance,,,,0,1.0,0.0,0.0,0.0,0.0,0.8997,-0.0,0.0003,Tinnitus severity/nuisance_Do not know,0.08,0.08,2,0,0.0
Ever had surgery for glaucoma or high eye pressure Both eyes,,,,0,1.0,0.0,0.0,0.0,0.0,0.6846,0.001,0.0,Ever had surgery for glaucoma or high eye pressure_Both eyes,0.19,0.19,2,0,0.0
Z09.8 - Follow-up examination after other treatment for other conditions,,,,0,1.0,0.0,0.0,0.0,0.0001,0.5223,0.002,0.0007,Z09.8 - Follow-up examination after other treatment for other conditions,0.06,0.06,2,0,0.0
M25.51 - Pain in joint (Shoulder region),,,,0,1.0,0.0,0.0,0.0,0.0,0.5356,-0.001,0.0005,M25.51 - Pain in joint (Shoulder region),0.01,0.01,2,0,0.0
Uterine/Uterovaginal prolapse,,,,0,1.0,0.0,0.0,0.0,0.0008,0.9772,-0.001,0.0003,Uterine/Uterovaginal prolapse,0.18,0.18,2,0,0.0
Z87.4 - Personal history of diseases of the genito-urinary system,,,,0,1.0,0.0,0.0,0.0,0.002,0.751,0.004,0.0006,Z87.4 - Personal history of diseases of the genito-urinary system,0.04,0.04,2,0,0.0
Age asthma diagnosed infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.7389,-0.001,0.0,Age asthma diagnosed_infrequent_,0.03,0.03,2,0,0.0
Z13.8 - Special screening examination for other specified diseases and disorders,,,,0,1.0,0.0,0.0,0.0,0.0001,0.8861,-0.001,0.0,Z13.8 - Special screening examination for other specified diseases and disorders,0.14,0.14,2,0,0.0
Eye problems/disorders Glaucoma|Other serious eye condition,,,,0,1.0,0.0,0.0,0.0,0.0,0.5524,0.001,0.0002,Eye problems/disorders_Glaucoma|Other serious eye condition,0.26,0.26,2,0,0.0
Time spent outdoors in winter Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0001,0.6316,0.001,0.0,Time spent outdoors in winter_Prefer not to answer,-0.03,-0.03,2,0,0.0
Age emphysema/chronic bronchitis diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0,0.9574,0.0,0.0001,Age emphysema/chronic bronchitis diagnosed_6,0.16,0.27,2,0,0.0
Wheeze or whistling in the chest in last year,,,,0,1.0,0.0,0.0,0.0,0.0009,0.7924,0.001,0.0004,Wheeze or whistling in the chest in last year_Do not know,0.16,0.16,2,0,0.0
"Panic attack caused by medical condition, medication, drugs or alcohol No, never",,,,0,1.0,0.0,0.0,0.0,0.0012,0.9473,0.0,0.0004,"Panic attack caused by medical condition, medication, drugs or alcohol_No, never",-0.07,-0.07,2,0,0.0
Z90.7 - Acquired absence of genital organ (s),,,,0,1.0,0.0,0.0,0.0,0.0018,0.8834,0.004,0.0006,Z90.7 - Acquired absence of genital organ(s),0.08,0.08,2,0,0.0
Z03.8 - Observation for other suspected diseases and conditions,,,,0,1.0,0.0,0.0,0.0,0.0002,0.6964,0.003,0.0008,Z03.8 - Observation for other suspected diseases and conditions,0.14,0.14,2,0,0.0
